word,part_of_speechs
"/",""
"comment",""
"1",""
"|",""
"|",""
"ไม่",""
"ท้อง","verb,transitive,preposition,conjunction,noun,prefix"
"หรอก","noun"
" ",""
"ก็","verb,transitive,preposition,conjunction,noun,prefix"
"กิน","verb,transitive,intransitive,noun,adjective"
"ไป",""
"ตามปรกติ","adjective,noun"
"",""
"36329740",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36329740",""
"|",""
"|",""
"อยากทราบ","adverb"
"คะ","adverb,prefix"
" ",""
"อยาก",""
"รู้","verb,transitive,preposition,conjunction,noun,prefix"
"ว่า","noun"
"ทุกคน","verb,transitive,intransitive,noun,adjective"
"ต้องการ","verb,transitive,preposition,conjunction,noun,prefix"
"สีผิว","verb,transitive,intransitive,noun,adjective"
"แบบไหน",""
" ",""
"เพราะอะไร","conjunction,particle,idiom"
"ทำไม","adjective,noun"
"ถึง",""
"ชอบ","noun,classifier"
" ",""
"สีผิว","conjunction,particle,idiom"
"แบบนั้น","particle"
".",""
" ",""
"ขอบคุณ","verb,noun,adjective"
"ที่","noun,classifier"
"เข้ามา","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ตอบ","adverb,pronoun"
"จ้า","verb,noun"
"😊",""
"",""
"36329740",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36329740",""
"/",""
"comment",""
"23",""
"|",""
"|",""
"xxx",""
"",""
"36333385",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333385",""
"|",""
"|",""
"คือ","adverb"
"จำได้","adverb,prefix"
"ว่า","adverb"
"เหมือน",""
"บท","verb,transitive,preposition,conjunction,noun,prefix"
"ไม่ค่อย","noun"
"เหมือนกัน","verb,transitive,intransitive,noun,adjective"
"รึเปล่า","verb,transitive,preposition,conjunction,noun,prefix"
" ",""
"คับ",""
"คล้าย","adjective,noun"
"คับ","conjunction,particle,idiom"
"ค","adjective,noun"
"ลา",""
"ว่า","noun,classifier"
"อย่างนั้น","conjunction"
" ",""
"เวอร์ชั่น","particle"
"แพน",""
"เค้ก",""
"สนุก","verb,noun,adjective"
"และ","noun,classifier"
"ตลก","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ด้วย","adverb,pronoun"
" ",""
"แต่",""
"เวอร์ชั่น","verb"
"นี้","adjective,adverb,noun"
"ไม่ใช่",""
"ไม่",""
"สนุก","verb"
"นะ","verb"
" ",""
"ก็","verb"
"สนุกดี","adverb"
" ",""
"เข้มข้น","conjunction,verb"
"อยู่","verb"
" ",""
"แต่",""
"เหมือน","conjunction,preposition,particle,verb"
"ขาด","noun,phrase"
"ความเป็น","noun,adverb,adjective"
"ค",""
"อม","noun,verb,adjective,preposition,particle,classifier"
"เมดี้",""
"ไป","verb,adjective"
"พอสมควร","verb"
"",""
"36333385",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333385",""
"/",""
"comment",""
"9",""
"-",""
"1",""
"|",""
"|",""
"ผม","noun"
"ดู","verb,transitive,intransitive,noun,adjective"
" ",""
"2",""
"เวอร์ชั่น",""
" ",""
"เห็น","conjunction,particle,idiom"
"ตาม","adjective,noun"
" ",""
"ค","noun,classifier"
"ห",""
" ",""
"นี้","particle"
"ครับ",""
" ",""
"ชอบ","verb,noun,adjective"
"ฉาก","noun,classifier"
"เดิน","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"แบบ","adverb,pronoun"
"เวอร์ชั่น","verb,noun"
"แพน",""
"ด้วย","verb"
" ",""
"อลังการ",""
"สม",""
"กับ","verb"
"นาง","verb"
"แบบ",""
"เบอร์",""
"1",""
"ของ","verb,noun"
"วงการ","conjunction,verb"
"",""
"แต่",""
"หลัง",""
"ๆ",""
"เวอร์ชั่น",""
"แพน",""
"ยืด",""
"ไป",""
"หน่อย",""
"",""
"36333385",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333385",""
"/",""
"comment",""
"9",""
"-",""
"2",""
"|",""
"|",""
"เห้น",""
"ด้วย","verb,transitive,intransitive,noun,adjective"
"เหมือนกัน","verb,transitive,preposition,conjunction,noun,prefix"
"เลย","verb,transitive,intransitive,noun,adjective"
"ครับ",""
"โปร","adjective,noun"
"ดัก","conjunction,particle,idiom"
"ชั้น","adjective,noun"
"ช่อง",""
"7",""
"สมัย","conjunction"
"นั้น","conjunction,particle,idiom"
"เเพ้",""
"ช่อง",""
"3",""
"มาก","verb,noun,adjective"
" ",""
"ยิ่ง","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ดี","adverb,pronoun"
"ด้ายุ",""
"ค",""
"นั้น","verb"
" ",""
"โปร",""
"ดัก",""
"ชั้น","verb"
"เหมือน","verb"
" ",""
"ลาด","verb"
"ลุ","adverb"
"มเเก้ว",""
"555",""
" ",""
"เเต่",""
"ตอนนี้",""
"เขา","conjunction,preposition,particle,verb"
"ปัต",""
"ตา","noun,adverb,adjective"
"นา",""
"เเล้",""
"วนะ",""
"",""
"36333385",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333385",""
"/",""
"comment",""
"22",""
"-",""
"2",""
"|",""
"|",""
"ผม","noun"
"ก็","verb,transitive,intransitive,noun,adjective"
"กลัว","verb,transitive,preposition,conjunction,noun,prefix"
"ติ่ง","verb,transitive,intransitive,noun,adjective"
"จะ",""
"มา","adjective,noun"
"ถ",""
"ลม","adjective,noun"
"เหมือนกัน",""
" ",""
"เเต่",""
"มัน","conjunction,particle,idiom"
"คือ","particle"
"สิ่ง",""
"ที่",""
"ผม","verb,noun,adjective"
" ",""
"อ่าน","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ผม","adverb,pronoun"
"ดู","verb,noun"
"มา",""
"ทุก","verb"
"เวอร์","adjective,adverb,noun"
"ชั้น",""
" ",""
"เน้น","verb"
"ว่า","verb"
"ดู",""
"ไม่","verb"
"ได้","adverb"
"เสเเสร้ง",""
"นะ","conjunction,verb"
"ครับ","verb"
" ",""
"555",""
"ขอบคุณ","conjunction,preposition,particle,verb"
"นะ","noun,phrase"
"ครับ","noun,adverb,adjective"
"ดี",""
"ก็","noun,verb,adjective,preposition,particle,classifier"
"ว่า","noun,adverb,adjective"
"ดี","verb,adjective"
" ",""
"ไม่ดี",""
"ก็","verb,transitive,conjunction"
"วิ",""
"จารย์","adjective,noun"
" ",""
"ดีกว่า","particle"
"อวย","conjunction,preposition,particle,verb"
"เวอร์","verb,noun"
"วัง","verb"
" ",""
"อิอิ","adjective,noun"
"",""
"36333385",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333385",""
"/",""
"comment",""
"22",""
"-",""
"3",""
"|",""
"|",""
"เวอร์","noun"
"แพน","verb,transitive,intransitive,noun,adjective"
"บท","verb,transitive,preposition,conjunction,noun,prefix"
"วน","verb,transitive,intransitive,noun,adjective"
"ก็",""
"ไม่","adjective,noun"
"แปลก","conjunction,particle,idiom"
"ครับ","adjective,noun"
" ",""
"เพราะ","noun,classifier"
"เรต","conjunction"
"ติ้",""
"งดี",""
"คุณ",""
"แดง",""
"สั่ง","verb,noun,adjective"
"เพิ่ม","noun,classifier"
"ตอน","verb,transitive,intransitive,particle,noun,adjective,conjunction"
" ",""
"มัน","verb,noun"
"เลย",""
"ยืด","verb"
"ๆ",""
"ตอนท้าย",""
" ",""
"ป",""
"ล.","verb"
" ",""
"จข",""
"คม","adverb"
" ",""
"วิจารณ์","conjunction,verb"
"ดี","verb"
"แล้ว","noun"
"ครับ",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"|",""
"|",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"61",""
"-",""
"1",""
"|",""
"|",""
"สวัสดีปีใหม่","noun"
"ไทย","verb,transitive,intransitive,noun,adjective"
"เช่นกัน","verb,transitive,preposition,conjunction,noun,prefix"
"นะ","verb,transitive,intransitive,noun,adjective"
"คะ",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"62",""
"|",""
"|",""
"ร้องไห้",""
"ตา","verb,transitive,preposition,conjunction,noun,prefix"
"แดง","noun"
"เลย","verb,transitive,intransitive,noun,adjective"
" ",""
"ชาย","verb,transitive,intransitive,noun,adjective"
"ยุ",""
"ส",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"63",""
"|",""
"|",""
"จิ",""
"รา","verb,transitive,preposition,conjunction,noun,prefix"
"ยุ","noun"
"ส",""
"ก็มี","verb,transitive,preposition,conjunction,noun,prefix"
"ความจริง","verb,transitive,intransitive,noun,adjective"
"ใจ",""
"ใน","adjective,noun"
"แบบ","conjunction,particle,idiom"
"ของ","adjective,noun"
"เค้า",""
"",""
"และ",""
"รา",""
"ชาว",""
"ดี",""
"ก็",""
"บอกปัด",""
"อย่าง",""
"ตรงไปตรงมา",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"64",""
"|",""
"|",""
"ค",""
"อม","verb,transitive,preposition,conjunction,noun,prefix"
"พ์",""
"แฮ้งค์","verb,transitive,intransitive,noun,adjective"
".",""
".",""
".",""
"กลับมา","adjective,noun"
"จบ","conjunction,particle,idiom"
"ซะ","adjective,noun"
"ละ",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"65",""
"|",""
"|",""
"เบรค",""
"สุดท้าย","verb,transitive,preposition,conjunction,noun,prefix"
"นี่","noun"
"เร็ว","verb,transitive,intransitive,noun,adjective"
"มาก","verb,transitive,preposition,conjunction,noun,prefix"
" ",""
"จบแล้ว",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"66",""
"|",""
"|",""
"จบแล้ว",""
"ค่ะ","verb,transitive,preposition,conjunction,noun,prefix"
" ",""
"เจอ","verb,transitive,intransitive,noun,adjective"
"กัน","verb,transitive,preposition,conjunction,noun,prefix"
"วันพรุ่งนี้","verb,transitive,intransitive,noun,adjective"
"นะ",""
"คะ","adjective,noun"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"66",""
"-",""
"1",""
"|",""
"|",""
"พรุ่งนี้","noun"
"มา","verb,transitive,intransitive,noun,adjective"
"คุยกัน","verb,transitive,preposition,conjunction,noun,prefix"
"ใหม่","verb,transitive,intransitive,noun,adjective"
"นะ",""
"คะ","adjective,noun"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"67",""
"|",""
"|",""
"ชาย",""
"มา","verb,transitive,preposition,conjunction,noun,prefix"
"อย่าง","noun"
"มั่นใจ","verb,transitive,intransitive,noun,adjective"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"67",""
"-",""
"1",""
"|",""
"|",""
"5555",""
"สุดท้าย","verb,transitive,intransitive,noun,adjective"
"ชาย","verb,transitive,preposition,conjunction,noun,prefix"
"ซึม","verb,transitive,intransitive,noun,adjective"
"เลย",""
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"67",""
"-",""
"2",""
"|",""
"|",""
"กลับไป","noun"
"อย่าง","verb,transitive,intransitive,noun,adjective"
"หงอย","verb,transitive,preposition,conjunction,noun,prefix"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"68",""
"|",""
"|",""
"ตอน",""
"หน้า","verb,transitive,preposition,conjunction,noun,prefix"
" ",""
"น่า","verb,transitive,intransitive,noun,adjective"
"สนุกมาก","verb,transitive,preposition,conjunction,noun,prefix"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"68",""
"-",""
"1",""
"|",""
"|",""
"ตอน","noun"
"หน้า","verb,transitive,intransitive,noun,adjective"
"ไม่","verb,transitive,preposition,conjunction,noun,prefix"
"เหมือน","verb,transitive,intransitive,noun,adjective"
"ใน",""
"หนังสือ","adjective,noun"
"ด้วย","conjunction,particle,idiom"
" ",""
"รอ",""
"ลุ้น","noun,classifier"
"ๆ",""
" ",""
"เป็น","particle"
"ยังไง",""
"ต่อ",""
"ค่ะ","verb,noun,adjective"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"69",""
"|",""
"|",""
"สุขสันต์",""
"วัน","verb,transitive,preposition,conjunction,noun,prefix"
"สงกรานต์","noun"
"นะ","verb,transitive,intransitive,noun,adjective"
"คะ","verb,transitive,preposition,conjunction,noun,prefix"
"ทุกคน","verb,transitive,intransitive,noun,adjective"
" ",""
"ขอบคุณ","adjective,noun"
"ทู้",""
"สด","adjective,noun"
"ด้วย",""
"ค่าาา",""
".",""
".",""
".",""
"พรุ่งนี้",""
"เจอ",""
"กัน","verb,noun,adjective"
"ใหม่","noun,classifier"
"คะ","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"",""
"36333301",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333301",""
"/",""
"comment",""
"70",""
"|",""
"|",""
"พรุ่งนี้",""
"เจอ","verb,transitive,preposition,conjunction,noun,prefix"
"กัน","noun"
"นะ","verb,transitive,intransitive,noun,adjective"
"คะ","verb,transitive,preposition,conjunction,noun,prefix"
" ",""
"ขอให้",""
"มีความสุข","adjective,noun"
"ใน","conjunction,particle,idiom"
"วัน","adjective,noun"
"สงกรานต์",""
"กัน","noun,classifier"
"ทุกท่าน","conjunction"
"ค่ะ","conjunction,particle,idiom"
"",""
"ขอบคุณ",""
